,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0043552,BP,GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,2/154,18/8687,0.0396760757552314,0.354663255650168,0.32481203800974,Src/Fgfr3,2
GO:0070325,MF,GO:0070325,lipoprotein particle receptor binding,2/154,18/8687,0.0396760757552314,0.354663255650168,0.32481203800974,Slc9a3r2/Cltc,2
GO:0090279,BP,GO:0090279,regulation of calcium ion import,2/154,18/8687,0.0396760757552314,0.354663255650168,0.32481203800974,Vdac1/Homer1,2
GO:0150076,BP,GO:0150076,neuroinflammatory response,2/154,18/8687,0.0396760757552314,0.354663255650168,0.32481203800974,Itgb1/Myo5a,2
GO:1903959,BP,GO:1903959,regulation of anion transmembrane transport,2/154,18/8687,0.0396760757552314,0.354663255650168,0.32481203800974,Itgb1/Rgs2,2
GO:0099503,CC,GO:0099503,secretory vesicle,10/154,299/8687,0.039721304272415,0.354663255650168,0.32481203800974,Itgb1/Vdac1/Cttnbp2/Syngr1/Myo5a/Scg5/Tprgl/Sypl/Anxa7/Ctsh,10
GO:0061138,BP,GO:0061138,morphogenesis of a branching epithelium,5/154,106/8687,0.0398871515257921,0.354663255650168,0.32481203800974,Src/Slc12a2/Ctsz/Met/Ctsh,5
GO:0099568,CC,GO:0099568,cytoplasmic region,5/154,106/8687,0.0398871515257921,0.354663255650168,0.32481203800974,Gabarapl1/Canx/Pclo/Ctsz/Ctsh,5
GO:1903078,BP,GO:1903078,positive regulation of protein localization to plasma membrane,3/154,43/8687,0.0402353431798076,0.35676823689353,0.326739847662237,Itgb1/Ppp1r9b/Myo5a,3
GO:0015711,BP,GO:0015711,organic anion transport,6/154,143/8687,0.0414927914737382,0.366482000833128,0.335636025689427,Itgb1/Stard10/Slc4a10/Nfe2l1/Rgs2/Slc12a2,6
GO:0019752,BP,GO:0019752,carboxylic acid metabolic process,13/154,430/8687,0.0415598145274682,0.366482000833128,0.335636025689427,Gpx4/Pdpn/Nfe2l1/Myo5a/Fasn/Csgalnact1/Fads1/Tnfrsf1a/Ddah2/Glo1/Grhpr/St6gal1/Aldh1l1,13
GO:0072659,BP,GO:0072659,protein localization to plasma membrane,8/154,220/8687,0.0417376042501256,0.367002972208524,0.336113148062527,Slc9a3r2/Itgb1/Cltc/Ppp1r9b/Cd81/Myo5a/Tnfrsf1a/Ehd1,8
GO:0001885,BP,GO:0001885,endothelial cell development,3/154,44/8687,0.0426353650934053,0.367002972208524,0.336113148062527,Fasn/Tnfrsf1a/Met,3
GO:0032890,BP,GO:0032890,regulation of organic acid transport,3/154,44/8687,0.0426353650934053,0.367002972208524,0.336113148062527,Itgb1/Rgs2/Slc12a2,3
GO:1902533,BP,GO:1902533,positive regulation of intracellular signal transduction,14/154,476/8687,0.0427019177073517,0.367002972208524,0.336113148062527,Ubb/Itgb1/Sik3/Cd81/Src/Adcyap1r1/Igfbp6/Vegfb/Gnai2/Sema7a/Fgfr3/Fn1/Ghr/Met,14
GO:0003158,BP,GO:0003158,endothelium development,4/154,75/8687,0.0438113710610983,0.367002972208524,0.336113148062527,Pdpn/Fasn/Tnfrsf1a/Met,4
GO:0043296,CC,GO:0043296,apical junction complex,4/154,75/8687,0.0438113710610983,0.367002972208524,0.336113148062527,Cyth3/Adcyap1r1/Synpo/Jam3,4
GO:1905477,BP,GO:1905477,positive regulation of protein localization to membrane,4/154,75/8687,0.0438113710610983,0.367002972208524,0.336113148062527,Itgb1/Ppp1r9b/Cd81/Myo5a,4
GO:0001706,BP,GO:0001706,endoderm formation,2/154,19/8687,0.0438382130450862,0.367002972208524,0.336113148062527,Hsbp1/Fn1,2
GO:0007520,BP,GO:0007520,myoblast fusion,2/154,19/8687,0.0438382130450862,0.367002972208524,0.336113148062527,Cd81/Ehd1,2
GO:0008157,MF,GO:0008157,protein phosphatase 1 binding,2/154,19/8687,0.0438382130450862,0.367002972208524,0.336113148062527,Ppp1r9b/Ppp1r9a,2
GO:0031638,BP,GO:0031638,zymogen activation,2/154,19/8687,0.0438382130450862,0.367002972208524,0.336113148062527,Ctsz/Ctsh,2
GO:0034113,BP,GO:0034113,heterotypic cell-cell adhesion,2/154,19/8687,0.0438382130450862,0.367002972208524,0.336113148062527,Itgb1/Jam3,2
GO:0042805,MF,GO:0042805,actinin binding,2/154,19/8687,0.0438382130450862,0.367002972208524,0.336113148062527,Itgb1/Cacna1c,2
GO:0044848,BP,GO:0044848,biological phase,2/154,19/8687,0.0438382130450862,0.367002972208524,0.336113148062527,Nfe2l1/Myo5a,2
GO:0046625,MF,GO:0046625,sphingolipid binding,2/154,19/8687,0.0438382130450862,0.367002972208524,0.336113148062527,Vdac1/Lamc1,2
GO:0046628,BP,GO:0046628,positive regulation of insulin receptor signaling pathway,2/154,19/8687,0.0438382130450862,0.367002972208524,0.336113148062527,Src/Gnai2,2
GO:0051957,BP,GO:0051957,positive regulation of amino acid transport,2/154,19/8687,0.0438382130450862,0.367002972208524,0.336113148062527,Itgb1/Slc12a2,2
GO:0071711,BP,GO:0071711,basement membrane organization,2/154,19/8687,0.0438382130450862,0.367002972208524,0.336113148062527,Itgb1/Lamb2,2
GO:0030546,MF,GO:0030546,signaling receptor activator activity,5/154,109/8687,0.0441150276555916,0.367002972208524,0.336113148062527,Vegfb/Sema7a/Vip/Nbl1/Spp1,5
GO:0043436,BP,GO:0043436,oxoacid metabolic process,13/154,434/8687,0.044212810929261,0.367002972208524,0.336113148062527,Gpx4/Pdpn/Nfe2l1/Myo5a/Fasn/Csgalnact1/Fads1/Tnfrsf1a/Ddah2/Glo1/Grhpr/St6gal1/Aldh1l1,13
GO:0060560,BP,GO:0060560,developmental growth involved in morphogenesis,7/154,184/8687,0.0450703871207726,0.367002972208524,0.336113148062527,Itgb1/Sh3gl2/Slc12a2/Sema7a/Raph1/Lamb2/Fn1,7
GO:0002065,BP,GO:0002065,columnar/cuboidal epithelial cell differentiation,3/154,45/8687,0.045105746817046,0.367002972208524,0.336113148062527,Nfe2l1/Src/Fasn,3
GO:0002688,BP,GO:0002688,regulation of leukocyte chemotaxis,3/154,45/8687,0.045105746817046,0.367002972208524,0.336113148062527,Vegfb/Jam3/Nbl1,3
GO:0006942,BP,GO:0006942,regulation of striated muscle contraction,3/154,45/8687,0.045105746817046,0.367002972208524,0.336113148062527,Ryr2/Cacna1c/Rgs2,3
GO:0006970,BP,GO:0006970,response to osmotic stress,3/154,45/8687,0.045105746817046,0.367002972208524,0.336113148062527,Mlc1/Slc12a2/Anxa7,3
GO:0008542,BP,GO:0008542,visual learning,3/154,45/8687,0.045105746817046,0.367002972208524,0.336113148062527,Itgb1/Cacna1c/Synpo,3
GO:0009581,BP,GO:0009581,detection of external stimulus,3/154,45/8687,0.045105746817046,0.367002972208524,0.336113148062527,Slc12a2/Whrn/Opn3,3
GO:0009582,BP,GO:0009582,detection of abiotic stimulus,3/154,45/8687,0.045105746817046,0.367002972208524,0.336113148062527,Slc12a2/Whrn/Opn3,3
GO:0031985,CC,GO:0031985,Golgi cisterna,3/154,45/8687,0.045105746817046,0.367002972208524,0.336113148062527,Csgalnact1/St6gal1/H2-D1,3
GO:0043178,MF,GO:0043178,alcohol binding,3/154,45/8687,0.045105746817046,0.367002972208524,0.336113148062527,Vdac1/Cd81/Nfe2l1,3
GO:0002573,BP,GO:0002573,myeloid leukocyte differentiation,5/154,110/8687,0.0455819314542731,0.367002972208524,0.336113148062527,Cd81/Src/Fasn/Glo1/Fgfr3,5
GO:0030016,CC,GO:0030016,myofibril,5/154,110/8687,0.0455819314542731,0.367002972208524,0.336113148062527,Ryr2/Cacna1c/Homer1/Synpo/Klhl40,5
GO:0055001,BP,GO:0055001,muscle cell development,5/154,110/8687,0.0455819314542731,0.367002972208524,0.336113148062527,Itgb1/Rgs2/Homer1/Klhl40/Met,5
GO:0060078,BP,GO:0060078,regulation of postsynaptic membrane potential,4/154,76/8687,0.0456317347513254,0.367002972208524,0.336113148062527,Npas4/Ppp1r9a/Pclo/Met,4
GO:0150115,BP,GO:0150115,cell-substrate junction organization,4/154,76/8687,0.0456317347513254,0.367002972208524,0.336113148062527,Src/Lamc1/Fn1/Tln1,4
GO:0048588,BP,GO:0048588,developmental cell growth,7/154,185/8687,0.0461749157642138,0.370440865567039,0.339261681581152,Itgb1/Sh3gl2/Rgs2/Sema7a/Raph1/Lamb2/Fn1,7
GO:0000165,BP,GO:0000165,MAPK cascade,12/154,394/8687,0.0469864608717861,0.373226827542698,0.341813155331858,Cd81/Src/Rgs2/Igfbp6/Vegfb/Gnai2/Sema7a/Fgfr3/Fn1/Ghr/Met/Ctsh,12
GO:0006631,BP,GO:0006631,fatty acid metabolic process,7/154,186/8687,0.0472967302245322,0.373226827542698,0.341813155331858,Gpx4/Pdpn/Nfe2l1/Myo5a/Fasn/Fads1/Tnfrsf1a,7
GO:0030038,BP,GO:0030038,contractile actin filament bundle assembly,4/154,77/8687,0.0474938947885969,0.373226827542698,0.341813155331858,Src/Ppp1r9a/Synpo/Met,4
GO:0043149,BP,GO:0043149,stress fiber assembly,4/154,77/8687,0.0474938947885969,0.373226827542698,0.341813155331858,Src/Ppp1r9a/Synpo/Met,4
GO:0022604,BP,GO:0022604,regulation of cell morphogenesis,8/154,226/8687,0.0476002118981911,0.373226827542698,0.341813155331858,Pdpn/Src/Rhobtb3/Eef2k/St6gal1/Fn1/Anxa7/Met,8
GO:0048812,BP,GO:0048812,neuron projection morphogenesis,14/154,484/8687,0.0479431946915634,0.373226827542698,0.341813155331858,Ubb/Itgb1/Hecw1/Sh3gl2/Zic2/Ppp1r9a/Eef2k/Sema7a/Fgfr3/Raph1/Lamb2/Fn1/Nbl1/Met,14
GO:0043408,BP,GO:0043408,regulation of MAPK cascade,11/154,352/8687,0.0480763651556978,0.373226827542698,0.341813155331858,Cd81/Src/Rgs2/Igfbp6/Vegfb/Gnai2/Sema7a/Fgfr3/Fn1/Ghr/Met,11
GO:0006884,BP,GO:0006884,cell volume homeostasis,2/154,20/8687,0.0481545391362494,0.373226827542698,0.341813155331858,Slc12a2/Anxa7,2
GO:0032885,BP,GO:0032885,regulation of polysaccharide biosynthetic process,2/154,20/8687,0.0481545391362494,0.373226827542698,0.341813155331858,Cltc/Ppp1cb,2
GO:0034405,BP,GO:0034405,response to fluid shear stress,2/154,20/8687,0.0481545391362494,0.373226827542698,0.341813155331858,Src/Spp1,2
GO:0046189,BP,GO:0046189,phenol-containing compound biosynthetic process,2/154,20/8687,0.0481545391362494,0.373226827542698,0.341813155331858,Myo5a/Opn3,2
GO:0051953,BP,GO:0051953,negative regulation of amine transport,2/154,20/8687,0.0481545391362494,0.373226827542698,0.341813155331858,Myo5a/Rgs2,2
GO:0055081,BP,GO:0055081,anion homeostasis,2/154,20/8687,0.0481545391362494,0.373226827542698,0.341813155331858,Slc12a2/Spp1,2
GO:0071634,BP,GO:0071634,regulation of transforming growth factor beta production,2/154,20/8687,0.0481545391362494,0.373226827542698,0.341813155331858,Fn1/Met,2
GO:0045165,BP,GO:0045165,cell fate commitment,5/154,112/8687,0.04860251766901,0.375086151251985,0.343515983898709,Itgb1/Pdpn/Sox5/Nfe2l1/Fgfr3,5
GO:0032940,BP,GO:0032940,secretion by cell,14/154,485/8687,0.0486287887440093,0.375086151251985,0.343515983898709,Cdk5r2/Syngr1/Cacna1c/Myo5a/Ppp1r9a/Pclo/Vsnl1/Scg5/Slc12a2/Gnai2/Tnfrsf1a/Vip/Exph5/Spp1,14
GO:1903076,BP,GO:1903076,regulation of protein localization to plasma membrane,4/154,78/8687,0.0493977907792417,0.38010175068354,0.348109431478209,Itgb1/Cltc/Ppp1r9b/Myo5a,4
GO:0031032,BP,GO:0031032,actomyosin structure organization,5/154,113/8687,0.0501562871467331,0.382105292537327,0.349944339669003,Itgb1/Src/Ppp1r9a/Synpo/Met,5
GO:0071241,BP,GO:0071241,cellular response to inorganic substance,5/154,113/8687,0.0501562871467331,0.382105292537327,0.349944339669003,Nfe2l1/Mt1/Slc12a2/Fn1/Slc41a1,5
GO:0007632,BP,GO:0007632,visual behavior,3/154,47/8687,0.0502550228547999,0.382105292537327,0.349944339669003,Itgb1/Cacna1c/Synpo,3
GO:0046849,BP,GO:0046849,bone remodeling,3/154,47/8687,0.0502550228547999,0.382105292537327,0.349944339669003,Src/Fgfr3/Spp1,3
GO:1904377,BP,GO:1904377,positive regulation of protein localization to cell periphery,3/154,47/8687,0.0502550228547999,0.382105292537327,0.349944339669003,Itgb1/Ppp1r9b/Myo5a,3
GO:0001935,BP,GO:0001935,endothelial cell proliferation,4/154,79/8687,0.0513433429260947,0.386310462870402,0.353795570165267,Vash1/Vegfb/Vip/Fgfr3,4
GO:0060348,BP,GO:0060348,bone development,5/154,114/8687,0.0517390832114619,0.386310462870402,0.353795570165267,Sik3/Src/Csgalnact1/Fgfr3/Dhrs3,5
GO:0042391,BP,GO:0042391,regulation of membrane potential,9/154,272/8687,0.0525276052491835,0.386310462870402,0.353795570165267,Ubb/Ryr2/Npas4/Cacna1c/Src/Ppp1r9a/Pclo/Wwp2/Met,9
GO:0002066,BP,GO:0002066,columnar/cuboidal epithelial cell development,2/154,21/8687,0.0526183573294268,0.386310462870402,0.353795570165267,Src/Fasn,2
GO:0006692,BP,GO:0006692,prostanoid metabolic process,2/154,21/8687,0.0526183573294268,0.386310462870402,0.353795570165267,Pdpn/Tnfrsf1a,2
GO:0006693,BP,GO:0006693,prostaglandin metabolic process,2/154,21/8687,0.0526183573294268,0.386310462870402,0.353795570165267,Pdpn/Tnfrsf1a,2
GO:0030593,BP,GO:0030593,neutrophil chemotaxis,2/154,21/8687,0.0526183573294268,0.386310462870402,0.353795570165267,Jam3/Spp1,2
GO:0032881,BP,GO:0032881,regulation of polysaccharide metabolic process,2/154,21/8687,0.0526183573294268,0.386310462870402,0.353795570165267,Cltc/Ppp1cb,2
GO:0048009,BP,GO:0048009,insulin-like growth factor receptor signaling pathway,2/154,21/8687,0.0526183573294268,0.386310462870402,0.353795570165267,Igfbp6/Ghr,2
GO:0060603,BP,GO:0060603,mammary gland duct morphogenesis,2/154,21/8687,0.0526183573294268,0.386310462870402,0.353795570165267,Src/Slc12a2,2
GO:0071604,BP,GO:0071604,transforming growth factor beta production,2/154,21/8687,0.0526183573294268,0.386310462870402,0.353795570165267,Fn1/Met,2
GO:0086004,BP,GO:0086004,regulation of cardiac muscle cell contraction,2/154,21/8687,0.0526183573294268,0.386310462870402,0.353795570165267,Ryr2/Cacna1c,2
GO:0090303,BP,GO:0090303,positive regulation of wound healing,2/154,21/8687,0.0526183573294268,0.386310462870402,0.353795570165267,Itgb1/Vegfb,2
GO:0098631,MF,GO:0098631,cell adhesion mediator activity,2/154,21/8687,0.0526183573294268,0.386310462870402,0.353795570165267,Itgb1/Jam3,2
GO:0099010,BP,GO:0099010,modification of postsynaptic structure,2/154,21/8687,0.0526183573294268,0.386310462870402,0.353795570165267,Cttnbp2/Synpo,2
GO:0004866,MF,GO:0004866,endopeptidase inhibitor activity,3/154,48/8687,0.0529325240806727,0.38684248763067,0.354282815584411,Cst3/Ube2z/Crim1,3
GO:0005496,MF,GO:0005496,steroid binding,3/154,48/8687,0.0529325240806727,0.38684248763067,0.354282815584411,Vdac1/Cd81/Nfe2l1,3
GO:0010675,BP,GO:0010675,regulation of cellular carbohydrate metabolic process,4/154,80/8687,0.0533304524151082,0.388862820457315,0.356133101489213,Ppp1cb/Nfe2l1/Src/Adcyap1r1,4
GO:0048285,BP,GO:0048285,organelle fission,8/154,232/8687,0.0539786515631456,0.391683649849188,0.358716507943238,Ubb/Mtfp1/Cltc/Nfe2l1/Stag2/Fgfr3/Pex11b/Met,8
GO:0001503,BP,GO:0001503,ossification,7/154,192/8687,0.0543939197468615,0.391683649849188,0.358716507943238,Sik3/Csgalnact1/Fgfr3/Crim1/Bmp2k/Spp1/Dhrs3,7
GO:0008021,CC,GO:0008021,synaptic vesicle,6/154,153/8687,0.0544323395571347,0.391683649849188,0.358716507943238,Vdac1/Cttnbp2/Syngr1/Myo5a/Tprgl/Sypl,6
GO:0007612,BP,GO:0007612,learning,5/154,116/8687,0.0549918261117216,0.391683649849188,0.358716507943238,Itgb1/Vdac1/Npas4/Cacna1c/Synpo,5
GO:0002449,BP,GO:0002449,lymphocyte mediated immunity,4/154,81/8687,0.0553590018076852,0.391683649849188,0.358716507943238,Cd81/C4b/H2-D1/Ctsh,4
GO:0002685,BP,GO:0002685,regulation of leukocyte migration,4/154,81/8687,0.0553590018076852,0.391683649849188,0.358716507943238,Cd81/Vegfb/Jam3/Nbl1,4
GO:0019722,BP,GO:0019722,calcium-mediated signaling,4/154,81/8687,0.0553590018076852,0.391683649849188,0.358716507943238,Ryr2/Ppp1r9b/Ppp1r9a/Cxcr5,4
GO:0005902,CC,GO:0005902,microvillus,3/154,49/8687,0.0556776039244801,0.391683649849188,0.358716507943238,Pdpn/Stard10/Jam3,3
GO:0006939,BP,GO:0006939,smooth muscle contraction,3/154,49/8687,0.0556776039244801,0.391683649849188,0.358716507943238,Cacna1c/Rgs2/Htr7,3
GO:0017156,BP,GO:0017156,calcium-ion regulated exocytosis,3/154,49/8687,0.0556776039244801,0.391683649849188,0.358716507943238,Cdk5r2/Cacna1c/Gnai2,3
GO:0018958,BP,GO:0018958,phenol-containing compound metabolic process,3/154,49/8687,0.0556776039244801,0.391683649849188,0.358716507943238,Ctsb/Myo5a/Opn3,3
GO:0051966,BP,GO:0051966,regulation of synaptic transmission, glutamatergic,3/154,49/8687,0.0556776039244801,0.391683649849188,0.358716507943238,Myo5a/Homer1/Tprgl,3
GO:0008284,BP,GO:0008284,positive regulation of cell population proliferation,13/154,450/8687,0.056016903493614,0.391683649849188,0.358716507943238,Itgb1/Cst3/Cd81/Htra1/Vegfb/Gnai2/Ctsz/Vip/St6gal1/Fgfr3/Fn1/Shc4/Ctsh,13
GO:0046942,BP,GO:0046942,carboxylic acid transport,5/154,117/8687,0.0566617853508084,0.391683649849188,0.358716507943238,Itgb1/Stard10/Nfe2l1/Rgs2/Slc12a2,5
GO:0002720,BP,GO:0002720,positive regulation of cytokine production involved in immune response,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Cd81/Sema7a,2
GO:0004601,MF,GO:0004601,peroxidase activity,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Gpx4/Gstk1,2
GO:0010518,BP,GO:0010518,positive regulation of phospholipase activity,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Adcyap1r1/Fgfr3,2
GO:0010923,BP,GO:0010923,negative regulation of phosphatase activity,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Ppp1r9b/Gnai2,2
GO:0019748,BP,GO:0019748,secondary metabolic process,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Myo5a/Opn3,2
GO:0032839,CC,GO:0032839,dendrite cytoplasm,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Gabarapl1/Canx,2
GO:0034643,BP,GO:0034643,establishment of mitochondrion localization, microtubule-mediated,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Ubb/Hsbp1,2
GO:0043403,BP,GO:0043403,skeletal muscle tissue regeneration,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Cd81/Mir682,2
GO:0047497,BP,GO:0047497,mitochondrion transport along microtubule,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Ubb/Hsbp1,2
GO:0048741,BP,GO:0048741,skeletal muscle fiber development,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Homer1/Klhl40,2
GO:0051497,BP,GO:0051497,negative regulation of stress fiber assembly,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Ppp1r9a/Met,2
GO:0070527,BP,GO:0070527,platelet aggregation,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Pdpn/Fn1,2
GO:0086065,BP,GO:0086065,cell communication involved in cardiac conduction,2/154,22/8687,0.0572231571795939,0.391683649849188,0.358716507943238,Ryr2/Cacna1c,2
GO:0019902,MF,GO:0019902,phosphatase binding,6/154,155/8687,0.0572836648718452,0.391683649849188,0.358716507943238,Slc9a3r2/Ppp1r9b/Cacna1c/Ppp1r9a/Ghr/Met,6
GO:0032787,BP,GO:0032787,monocarboxylic acid metabolic process,9/154,277/8687,0.0576530047935387,0.391683649849188,0.358716507943238,Gpx4/Pdpn/Nfe2l1/Myo5a/Fasn/Fads1/Tnfrsf1a/Glo1/Grhpr,9
GO:0001763,BP,GO:0001763,morphogenesis of a branching structure,5/154,118/8687,0.0583607961313919,0.391683649849188,0.358716507943238,Src/Slc12a2/Ctsz/Met/Ctsh,5
GO:0060047,BP,GO:0060047,heart contraction,5/154,118/8687,0.0583607961313919,0.391683649849188,0.358716507943238,Ryr2/Cacna1c/Rgs2/Vegfb/Met,5
GO:0001704,BP,GO:0001704,formation of primary germ layer,3/154,50/8687,0.0584894672377107,0.391683649849188,0.358716507943238,Hsbp1/Kdm6a/Fn1,3
GO:0001938,BP,GO:0001938,positive regulation of endothelial cell proliferation,3/154,50/8687,0.0584894672377107,0.391683649849188,0.358716507943238,Vegfb/Vip/Fgfr3,3
GO:0007088,BP,GO:0007088,regulation of mitotic nuclear division,3/154,50/8687,0.0584894672377107,0.391683649849188,0.358716507943238,Nfe2l1/Fgfr3/Met,3
GO:0030414,MF,GO:0030414,peptidase inhibitor activity,3/154,50/8687,0.0584894672377107,0.391683649849188,0.358716507943238,Cst3/Ube2z/Crim1,3
GO:0032675,BP,GO:0032675,regulation of interleukin-6 production,3/154,50/8687,0.0584894672377107,0.391683649849188,0.358716507943238,Tnfrsf1a/Unc93b1/Met,3
GO:0072332,BP,GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,3/154,50/8687,0.0584894672377107,0.391683649849188,0.358716507943238,Ubb/Zfp385b/Ppp1r13b,3
GO:0097733,CC,GO:0097733,photoreceptor cell cilium,3/154,50/8687,0.0584894672377107,0.391683649849188,0.358716507943238,Myo5a/Whrn/Opn3,3
GO:1901655,BP,GO:1901655,cellular response to ketone,3/154,50/8687,0.0584894672377107,0.391683649849188,0.358716507943238,Npas4/Src/Spp1,3
GO:0006898,BP,GO:0006898,receptor-mediated endocytosis,6/154,156/8687,0.0587425210013543,0.392557014040365,0.359516363012354,Itgb1/Cltc/Canx/Sh3gl2/Cd81/Bmp2k,6
GO:0001934,BP,GO:0001934,positive regulation of protein phosphorylation,11/154,365/8687,0.059383504401445,0.396013744977136,0.362682148592159,Itgb1/Cdk5r2/Cd81/Src/Ppp1r9a/Vegfb/Tnfrsf1a/Sema7a/Fgfr3/Ghr/Met,11
GO:0006887,BP,GO:0006887,exocytosis,8/154,237/8687,0.0596957598631627,0.39726845597086,0.363831253351369,Cdk5r2/Syngr1/Cacna1c/Myo5a/Pclo/Vsnl1/Gnai2/Exph5,8
GO:0010522,BP,GO:0010522,regulation of calcium ion transport into cytosol,3/154,51/8687,0.0613672836183111,0.398387107050981,0.364855750057378,Ryr2/Myo5a/Adcyap1r1,3
GO:0043255,BP,GO:0043255,regulation of carbohydrate biosynthetic process,3/154,51/8687,0.0613672836183111,0.398387107050981,0.364855750057378,Cltc/Ppp1cb/Adcyap1r1,3
GO:0050805,BP,GO:0050805,negative regulation of synaptic transmission,3/154,51/8687,0.0613672836183111,0.398387107050981,0.364855750057378,Myo5a/Ppp1r9a/Gnai2,3
GO:0061041,BP,GO:0061041,regulation of wound healing,3/154,51/8687,0.0613672836183111,0.398387107050981,0.364855750057378,Itgb1/Slc12a2/Vegfb,3
GO:1900076,BP,GO:1900076,regulation of cellular response to insulin stimulus,3/154,51/8687,0.0613672836183111,0.398387107050981,0.364855750057378,Myo5a/Src/Gnai2,3
GO:0002460,BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,4/154,84/8687,0.061691844027761,0.398387107050981,0.364855750057378,Cd81/C4b/H2-D1/Ctsh,4
GO:0055067,BP,GO:0055067,monovalent inorganic cation homeostasis,4/154,84/8687,0.061691844027761,0.398387107050981,0.364855750057378,Slc4a10/Slc12a2/Gnai2/Spp1,4
GO:0019903,MF,GO:0019903,protein phosphatase binding,5/154,120/8687,0.0618458971188884,0.398387107050981,0.364855750057378,Ppp1r9b/Cacna1c/Ppp1r9a/Ghr/Met,5
GO:0030545,MF,GO:0030545,signaling receptor regulator activity,5/154,120/8687,0.0618458971188884,0.398387107050981,0.364855750057378,Vegfb/Sema7a/Vip/Nbl1/Spp1,5
GO:0002709,BP,GO:0002709,regulation of T cell mediated immunity,2/154,23/8687,0.0619626100674482,0.398387107050981,0.364855750057378,Cd81/H2-D1,2
GO:0006040,BP,GO:0006040,amino sugar metabolic process,2/154,23/8687,0.0619626100674482,0.398387107050981,0.364855750057378,Csgalnact1/St6gal1,2
GO:0015804,BP,GO:0015804,neutral amino acid transport,2/154,23/8687,0.0619626100674482,0.398387107050981,0.364855750057378,Nfe2l1/Rgs2,2
GO:0016538,MF,GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,2/154,23/8687,0.0619626100674482,0.398387107050981,0.364855750057378,Ccnl2/Cdk5r2,2
GO:0030104,BP,GO:0030104,water homeostasis,2/154,23/8687,0.0619626100674482,0.398387107050981,0.364855750057378,Anxa7/Met,2
GO:0050918,BP,GO:0050918,positive chemotaxis,2/154,23/8687,0.0619626100674482,0.398387107050981,0.364855750057378,Vegfb/Met,2
GO:0050974,BP,GO:0050974,detection of mechanical stimulus involved in sensory perception,2/154,23/8687,0.0619626100674482,0.398387107050981,0.364855750057378,Slc12a2/Whrn,2
GO:0015629,CC,GO:0015629,actin cytoskeleton,9/154,281/8687,0.061979624902027,0.398387107050981,0.364855750057378,Cttnbp2/Ppp1r9b/Myo5a/Src/Ppp1r9a/Dyrk1a/Synpo/Jam3/Whrn,9
GO:0030036,BP,GO:0030036,actin cytoskeleton organization,12/154,413/8687,0.0627248079842976,0.402368958632739,0.368502458045077,Itgb1/Cttnbp2/Ppp1r9b/Myo5a/Src/Ppp1r9a/Rhobtb3/Synpo/Tmsb10/Jam3/Tln1/Met,12
GO:0051047,BP,GO:0051047,positive regulation of secretion,7/154,199/8687,0.0634776163992722,0.406029421981412,0.37185482833267,Cdk5r2/Vsnl1/Slc12a2/Gnai2/Vip/Exph5/Spp1,7
GO:0050727,BP,GO:0050727,regulation of inflammatory response,5/154,121/8687,0.0636319274223976,0.406029421981412,0.37185482833267,Gpx4/Cd81/Nfe2l1/Tnfrsf1a/Sema7a,5
GO:0035303,BP,GO:0035303,regulation of dephosphorylation,4/154,85/8687,0.0638846201540686,0.406029421981412,0.37185482833267,Ywhab/Ppp1r9b/Src/Gnai2,4
GO:1903169,BP,GO:1903169,regulation of calcium ion transmembrane transport,4/154,85/8687,0.0638846201540686,0.406029421981412,0.37185482833267,Vdac1/Ryr2/Cacna1c/Myo5a,4
GO:0005262,MF,GO:0005262,calcium channel activity,3/154,52/8687,0.0643101896109266,0.406029421981412,0.37185482833267,Ryr2/Cacna1c/Tpcn1,3
GO:0030510,BP,GO:0030510,regulation of BMP signaling pathway,3/154,52/8687,0.0643101896109266,0.406029421981412,0.37185482833267,Htra1/Crim1/Nbl1,3
GO:0032147,BP,GO:0032147,activation of protein kinase activity,3/154,52/8687,0.0643101896109266,0.406029421981412,0.37185482833267,Cdk5r2/Src/Ghr,3
GO:0044070,BP,GO:0044070,regulation of anion transport,3/154,52/8687,0.0643101896109266,0.406029421981412,0.37185482833267,Itgb1/Rgs2/Slc12a2,3
